screen_id,campaign_id,date,booked_impressions,delivered_impressions,delivery_rate,status,impression_diff
SCR_019,CAMP_C,2024-01-23,6000,5014,0.8356666666666667,UNDER-DELIVERY,-986
SCR_020,CAMP_C,2024-01-23,4000,4399,1.09975,OVER-DELIVERY,399
SCR_031,CAMP_C,2024-01-23,4000,4026,1.0065,ON TRACK,26
SCR_036,CAMP_C,2024-01-23,3000,2807,0.9356666666666666,ON TRACK,-193
SCR_017,CAMP_C,2024-01-23,6000,6226,1.0376666666666667,ON TRACK,226
SCR_007,CAMP_C,2024-01-23,3000,2944,0.9813333333333333,ON TRACK,-56
SCR_044,CAMP_D,2024-01-23,3000,2842,0.9473333333333334,ON TRACK,-158
SCR_046,CAMP_D,2024-01-23,6000,6720,1.12,OVER-DELIVERY,720
SCR_009,CAMP_D,2024-01-23,4000,3737,0.93425,ON TRACK,-263
SCR_021,CAMP_D,2024-01-23,5000,5111,1.0222,ON TRACK,111
SCR_026,CAMP_D,2024-01-23,4000,3863,0.96575,ON TRACK,-137
SCR_033,CAMP_D,2024-01-23,6000,6091,1.0151666666666668,ON TRACK,91
SCR_025,CAMP_D,2024-01-23,4000,4084,1.021,ON TRACK,84
SCR_048,CAMP_D,2024-01-23,4000,3708,0.927,ON TRACK,-292
SCR_008,CAMP_D,2024-01-23,3000,2804,0.9346666666666666,ON TRACK,-196
SCR_007,CAMP_D,2024-01-23,4000,3960,0.99,ON TRACK,-40
SCR_002,CAMP_D,2024-01-23,3000,2878,0.9593333333333334,ON TRACK,-122
SCR_043,CAMP_D,2024-01-23,5000,5187,1.0374,ON TRACK,187
SCR_010,CAMP_D,2024-01-23,4000,3889,0.97225,ON TRACK,-111
SCR_023,CAMP_D,2024-01-23,6000,5697,0.9495,ON TRACK,-303
SCR_045,CAMP_D,2024-01-23,5000,5162,1.0324,ON TRACK,162
SCR_001,CAMP_D,2024-01-23,6000,6158,1.0263333333333333,ON TRACK,158
SCR_016,CAMP_D,2024-01-23,4000,2079,0.51975,UNDER-DELIVERY,-1921
SCR_004,CAMP_D,2024-01-23,5000,4856,0.9712,ON TRACK,-144
SCR_022,CAMP_D,2024-01-23,3000,2828,0.9426666666666667,ON TRACK,-172
SCR_014,CAMP_D,2024-01-23,6000,5697,0.9495,ON TRACK,-303
SCR_007,CAMP_E,2024-01-23,3000,2603,0.8676666666666667,UNDER-DELIVERY,-397
SCR_043,CAMP_E,2024-01-23,4000,3871,0.96775,ON TRACK,-129
SCR_001,CAMP_E,2024-01-23,3000,2123,0.7076666666666667,UNDER-DELIVERY,-877
SCR_044,CAMP_E,2024-01-23,5000,4858,0.9716,ON TRACK,-142
SCR_036,CAMP_E,2024-01-23,4000,3719,0.92975,ON TRACK,-281
SCR_009,CAMP_E,2024-01-23,4000,3926,0.9815,ON TRACK,-74
SCR_022,CAMP_E,2024-01-23,5000,5043,1.0086,ON TRACK,43
SCR_024,CAMP_E,2024-01-23,5000,4841,0.9682,ON TRACK,-159
SCR_049,CAMP_E,2024-01-23,3000,2756,0.9186666666666666,ON TRACK,-244
SCR_038,CAMP_E,2024-01-23,6000,6202,1.0336666666666667,ON TRACK,202
SCR_034,CAMP_E,2024-01-23,3000,2836,0.9453333333333334,ON TRACK,-164
SCR_039,CAMP_E,2024-01-23,4000,4137,1.03425,ON TRACK,137
SCR_042,CAMP_E,2024-01-23,3000,3000,1.0,ON TRACK,0
SCR_016,CAMP_E,2024-01-23,6000,5875,0.9791666666666666,ON TRACK,-125
SCR_018,CAMP_E,2024-01-23,3000,3022,1.0073333333333334,ON TRACK,22
SCR_014,CAMP_E,2024-01-23,6000,5764,0.9606666666666667,ON TRACK,-236
SCR_025,CAMP_E,2024-01-23,5000,4552,0.9104,ON TRACK,-448
SCR_006,CAMP_E,2024-01-23,4000,3644,0.911,ON TRACK,-356
SCR_050,CAMP_E,2024-01-23,6000,6022,1.0036666666666667,ON TRACK,22
SCR_005,CAMP_E,2024-01-23,5000,4693,0.9386,ON TRACK,-307
SCR_046,CAMP_A,2024-01-24,5000,5181,1.0362,ON TRACK,181
SCR_018,CAMP_A,2024-01-24,5000,5793,1.1586,OVER-DELIVERY,793
SCR_036,CAMP_A,2024-01-24,5000,4815,0.963,ON TRACK,-185
SCR_008,CAMP_A,2024-01-24,5000,4587,0.9174,ON TRACK,-413
SCR_011,CAMP_A,2024-01-24,3000,2815,0.9383333333333334,ON TRACK,-185
SCR_015,CAMP_A,2024-01-24,5000,5181,1.0362,ON TRACK,181
SCR_003,CAMP_A,2024-01-24,3000,2998,0.9993333333333333,ON TRACK,-2
SCR_035,CAMP_A,2024-01-24,5000,4962,0.9924,ON TRACK,-38
SCR_016,CAMP_A,2024-01-24,4000,3754,0.9385,ON TRACK,-246
SCR_019,CAMP_A,2024-01-24,5000,4959,0.9918,ON TRACK,-41
SCR_044,CAMP_A,2024-01-24,6000,5640,0.94,ON TRACK,-360
SCR_010,CAMP_A,2024-01-24,6000,6163,1.0271666666666666,ON TRACK,163
SCR_049,CAMP_A,2024-01-24,3000,2909,0.9696666666666667,ON TRACK,-91
SCR_009,CAMP_A,2024-01-24,4000,3895,0.97375,ON TRACK,-105
SCR_038,CAMP_A,2024-01-24,4000,3650,0.9125,ON TRACK,-350
SCR_004,CAMP_A,2024-01-24,4000,4065,1.01625,ON TRACK,65
SCR_042,CAMP_A,2024-01-24,4000,2109,0.52725,UNDER-DELIVERY,-1891
SCR_014,CAMP_A,2024-01-24,4000,3975,0.99375,ON TRACK,-25
SCR_047,CAMP_A,2024-01-24,6000,6802,1.1336666666666666,OVER-DELIVERY,802
SCR_001,CAMP_A,2024-01-24,3000,2877,0.959,ON TRACK,-123
SCR_002,CAMP_B,2024-01-24,6000,5699,0.9498333333333333,ON TRACK,-301
SCR_008,CAMP_B,2024-01-24,6000,5503,0.9171666666666667,ON TRACK,-497
SCR_001,CAMP_B,2024-01-24,5000,4629,0.9258,ON TRACK,-371
SCR_042,CAMP_B,2024-01-24,3000,3304,1.1013333333333333,OVER-DELIVERY,304
SCR_003,CAMP_B,2024-01-24,6000,6171,1.0285,ON TRACK,171
SCR_009,CAMP_B,2024-01-24,3000,2880,0.96,ON TRACK,-120
SCR_016,CAMP_B,2024-01-24,5000,4696,0.9392,ON TRACK,-304
SCR_006,CAMP_B,2024-01-24,6000,6017,1.0028333333333332,ON TRACK,17
SCR_018,CAMP_B,2024-01-24,3000,3116,1.0386666666666666,ON TRACK,116
SCR_010,CAMP_B,2024-01-24,4000,4775,1.19375,OVER-DELIVERY,775
SCR_039,CAMP_B,2024-01-24,5000,3134,0.6268,UNDER-DELIVERY,-1866
SCR_048,CAMP_B,2024-01-24,5000,5147,1.0294,ON TRACK,147
SCR_040,CAMP_B,2024-01-24,3000,2799,0.933,ON TRACK,-201
SCR_007,CAMP_B,2024-01-24,5000,4991,0.9982,ON TRACK,-9
SCR_035,CAMP_B,2024-01-24,4000,3997,0.99925,ON TRACK,-3
SCR_022,CAMP_B,2024-01-24,5000,4617,0.9234,ON TRACK,-383
SCR_043,CAMP_B,2024-01-24,6000,6187,1.0311666666666666,ON TRACK,187
SCR_013,CAMP_B,2024-01-24,3000,3066,1.022,ON TRACK,66
SCR_045,CAMP_B,2024-01-24,4000,3716,0.929,ON TRACK,-284
SCR_044,CAMP_B,2024-01-24,4000,4015,1.00375,ON TRACK,15
SCR_031,CAMP_C,2024-01-24,4000,3925,0.98125,ON TRACK,-75
SCR_005,CAMP_C,2024-01-24,6000,6100,1.0166666666666666,ON TRACK,100
SCR_008,CAMP_C,2024-01-24,6000,6960,1.16,OVER-DELIVERY,960
SCR_037,CAMP_C,2024-01-24,4000,3762,0.9405,ON TRACK,-238
SCR_028,CAMP_C,2024-01-24,3000,3061,1.0203333333333333,ON TRACK,61
SCR_018,CAMP_C,2024-01-24,5000,5172,1.0344,ON TRACK,172
SCR_010,CAMP_C,2024-01-24,3000,1898,0.6326666666666667,UNDER-DELIVERY,-1102
SCR_006,CAMP_C,2024-01-24,4000,3714,0.9285,ON TRACK,-286
SCR_021,CAMP_C,2024-01-24,6000,6105,1.0175,ON TRACK,105
SCR_009,CAMP_C,2024-01-24,3000,2775,0.925,ON TRACK,-225
SCR_012,CAMP_C,2024-01-24,4000,3653,0.91325,ON TRACK,-347
SCR_025,CAMP_C,2024-01-24,6000,6007,1.0011666666666668,ON TRACK,7
SCR_023,CAMP_C,2024-01-24,3000,2961,0.987,ON TRACK,-39
SCR_042,CAMP_C,2024-01-24,4000,2555,0.63875,UNDER-DELIVERY,-1445
SCR_032,CAMP_C,2024-01-24,3000,2734,0.9113333333333333,ON TRACK,-266
SCR_046,CAMP_C,2024-01-24,6000,5602,0.9336666666666666,ON TRACK,-398
SCR_050,CAMP_C,2024-01-24,4000,4003,1.00075,ON TRACK,3
SCR_027,CAMP_C,2024-01-24,5000,5019,1.0038,ON TRACK,19
SCR_022,CAMP_C,2024-01-24,6000,6002,1.0003333333333333,ON TRACK,2
SCR_049,CAMP_C,2024-01-24,5000,5342,1.0684,OVER-DELIVERY,342
SCR_042,CAMP_D,2024-01-24,6000,5557,0.9261666666666667,ON TRACK,-443
SCR_003,CAMP_D,2024-01-24,4000,3669,0.91725,ON TRACK,-331
SCR_039,CAMP_D,2024-01-24,6000,6041,1.0068333333333332,ON TRACK,41
SCR_012,CAMP_D,2024-01-24,3000,2912,0.9706666666666667,ON TRACK,-88
SCR_033,CAMP_D,2024-01-24,5000,4813,0.9626,ON TRACK,-187
SCR_011,CAMP_D,2024-01-24,6000,6086,1.0143333333333333,ON TRACK,86
SCR_001,CAMP_D,2024-01-24,6000,5544,0.924,ON TRACK,-456
SCR_026,CAMP_D,2024-01-24,3000,3033,1.011,ON TRACK,33
SCR_028,CAMP_D,2024-01-24,5000,3036,0.6072,UNDER-DELIVERY,-1964
SCR_030,CAMP_D,2024-01-24,3000,2180,0.7266666666666667,UNDER-DELIVERY,-820
SCR_036,CAMP_D,2024-01-24,5000,4681,0.9362,ON TRACK,-319
SCR_017,CAMP_D,2024-01-24,3000,2763,0.921,ON TRACK,-237
SCR_037,CAMP_D,2024-01-24,3000,3038,1.0126666666666666,ON TRACK,38
SCR_046,CAMP_D,2024-01-24,3000,1606,0.5353333333333333,UNDER-DELIVERY,-1394
SCR_020,CAMP_D,2024-01-24,5000,3177,0.6354,UNDER-DELIVERY,-1823
SCR_015,CAMP_D,2024-01-24,5000,4875,0.975,ON TRACK,-125
SCR_050,CAMP_D,2024-01-24,5000,5021,1.0042,ON TRACK,21
SCR_045,CAMP_D,2024-01-24,4000,3690,0.9225,ON TRACK,-310
SCR_018,CAMP_D,2024-01-24,6000,5852,0.9753333333333334,ON TRACK,-148
SCR_049,CAMP_D,2024-01-24,4000,3210,0.8025,UNDER-DELIVERY,-790
SCR_031,CAMP_E,2024-01-24,4000,3827,0.95675,ON TRACK,-173
SCR_038,CAMP_E,2024-01-24,6000,4625,0.7708333333333334,UNDER-DELIVERY,-1375
SCR_003,CAMP_E,2024-01-24,6000,6237,1.0395,ON TRACK,237
SCR_019,CAMP_E,2024-01-24,3000,2951,0.9836666666666667,ON TRACK,-49
SCR_011,CAMP_E,2024-01-24,6000,6372,1.062,OVER-DELIVERY,372
SCR_010,CAMP_E,2024-01-24,5000,5179,1.0358,ON TRACK,179
SCR_044,CAMP_E,2024-01-24,3000,2907,0.969,ON TRACK,-93
SCR_030,CAMP_E,2024-01-24,4000,3723,0.93075,ON TRACK,-277
SCR_006,CAMP_E,2024-01-24,5000,4779,0.9558,ON TRACK,-221
SCR_041,CAMP_E,2024-01-24,3000,3031,1.0103333333333333,ON TRACK,31
SCR_042,CAMP_E,2024-01-24,5000,5186,1.0372,ON TRACK,186
SCR_015,CAMP_E,2024-01-24,6000,5569,0.9281666666666667,ON TRACK,-431
SCR_014,CAMP_E,2024-01-24,3000,2920,0.9733333333333334,ON TRACK,-80
SCR_045,CAMP_E,2024-01-24,5000,4810,0.962,ON TRACK,-190
SCR_046,CAMP_E,2024-01-24,4000,3906,0.9765,ON TRACK,-94
SCR_033,CAMP_E,2024-01-24,5000,4993,0.9986,ON TRACK,-7
SCR_034,CAMP_E,2024-01-24,6000,6142,1.0236666666666667,ON TRACK,142
SCR_022,CAMP_E,2024-01-24,3000,2981,0.9936666666666667,ON TRACK,-19
SCR_029,CAMP_E,2024-01-24,4000,3931,0.98275,ON TRACK,-69
SCR_026,CAMP_E,2024-01-24,4000,3791,0.94775,ON TRACK,-209
SCR_011,CAMP_A,2024-01-25,6000,5716,0.9526666666666667,ON TRACK,-284
SCR_037,CAMP_A,2024-01-25,5000,4942,0.9884,ON TRACK,-58
SCR_026,CAMP_A,2024-01-25,4000,3887,0.97175,ON TRACK,-113
SCR_005,CAMP_A,2024-01-25,5000,4904,0.9808,ON TRACK,-96
SCR_015,CAMP_A,2024-01-25,6000,5626,0.9376666666666666,ON TRACK,-374
SCR_025,CAMP_A,2024-01-25,3000,3031,1.0103333333333333,ON TRACK,31
SCR_030,CAMP_A,2024-01-25,3000,2870,0.9566666666666667,ON TRACK,-130
SCR_043,CAMP_A,2024-01-25,6000,5626,0.9376666666666666,ON TRACK,-374
SCR_006,CAMP_A,2024-01-25,4000,4135,1.03375,ON TRACK,135
SCR_023,CAMP_A,2024-01-25,6000,5955,0.9925,ON TRACK,-45
SCR_044,CAMP_A,2024-01-25,3000,2836,0.9453333333333334,ON TRACK,-164
SCR_040,CAMP_A,2024-01-25,3000,3007,1.0023333333333333,ON TRACK,7
SCR_035,CAMP_A,2024-01-25,6000,5982,0.997,ON TRACK,-18
SCR_039,CAMP_A,2024-01-25,5000,4584,0.9168,ON TRACK,-416
SCR_007,CAMP_A,2024-01-25,6000,6047,1.0078333333333334,ON TRACK,47
SCR_042,CAMP_A,2024-01-25,4000,4129,1.03225,ON TRACK,129
SCR_012,CAMP_A,2024-01-25,6000,5997,0.9995,ON TRACK,-3
SCR_036,CAMP_A,2024-01-25,4000,3867,0.96675,ON TRACK,-133
SCR_048,CAMP_A,2024-01-25,6000,5897,0.9828333333333333,ON TRACK,-103
SCR_045,CAMP_A,2024-01-25,4000,3015,0.75375,UNDER-DELIVERY,-985
SCR_040,CAMP_B,2024-01-25,3000,2350,0.7833333333333333,UNDER-DELIVERY,-650
SCR_010,CAMP_B,2024-01-25,4000,3923,0.98075,ON TRACK,-77
SCR_021,CAMP_B,2024-01-25,4000,3752,0.938,ON TRACK,-248
SCR_043,CAMP_B,2024-01-25,4000,4145,1.03625,ON TRACK,145
SCR_048,CAMP_B,2024-01-25,3000,2871,0.957,ON TRACK,-129
SCR_001,CAMP_B,2024-01-25,5000,4876,0.9752,ON TRACK,-124
SCR_049,CAMP_B,2024-01-25,3000,2983,0.9943333333333333,ON TRACK,-17
SCR_030,CAMP_B,2024-01-25,6000,5734,0.9556666666666667,ON TRACK,-266
SCR_044,CAMP_B,2024-01-25,6000,6056,1.0093333333333334,ON TRACK,56
SCR_032,CAMP_B,2024-01-25,3000,2908,0.9693333333333334,ON TRACK,-92
SCR_046,CAMP_B,2024-01-25,5000,4936,0.9872,ON TRACK,-64
SCR_008,CAMP_B,2024-01-25,6000,6119,1.0198333333333334,ON TRACK,119
SCR_027,CAMP_B,2024-01-25,6000,6007,1.0011666666666668,ON TRACK,7
SCR_017,CAMP_B,2024-01-25,3000,3044,1.0146666666666666,ON TRACK,44
SCR_034,CAMP_B,2024-01-25,3000,3186,1.062,OVER-DELIVERY,186
SCR_045,CAMP_B,2024-01-25,6000,6989,1.1648333333333334,OVER-DELIVERY,989
SCR_029,CAMP_B,2024-01-25,3000,2926,0.9753333333333334,ON TRACK,-74
SCR_009,CAMP_B,2024-01-25,3000,3062,1.0206666666666666,ON TRACK,62
SCR_036,CAMP_B,2024-01-25,4000,3876,0.969,ON TRACK,-124
SCR_050,CAMP_B,2024-01-25,6000,7079,1.1798333333333333,OVER-DELIVERY,1079
SCR_008,CAMP_C,2024-01-25,3000,2876,0.9586666666666667,ON TRACK,-124
SCR_023,CAMP_C,2024-01-25,5000,5173,1.0346,ON TRACK,173
SCR_030,CAMP_C,2024-01-25,6000,6219,1.0365,ON TRACK,219
SCR_027,CAMP_C,2024-01-25,4000,3844,0.961,ON TRACK,-156
SCR_042,CAMP_C,2024-01-25,3000,2955,0.985,ON TRACK,-45
SCR_026,CAMP_C,2024-01-25,4000,3843,0.96075,ON TRACK,-157
SCR_001,CAMP_C,2024-01-25,4000,3805,0.95125,ON TRACK,-195
SCR_024,CAMP_C,2024-01-25,4000,3691,0.92275,ON TRACK,-309
SCR_015,CAMP_C,2024-01-25,4000,3968,0.992,ON TRACK,-32
SCR_033,CAMP_C,2024-01-25,6000,5949,0.9915,ON TRACK,-51
SCR_019,CAMP_C,2024-01-25,5000,4653,0.9306,ON TRACK,-347
SCR_018,CAMP_C,2024-01-25,5000,4610,0.922,ON TRACK,-390
SCR_017,CAMP_C,2024-01-25,6000,4755,0.7925,UNDER-DELIVERY,-1245
SCR_020,CAMP_C,2024-01-25,4000,3075,0.76875,UNDER-DELIVERY,-925
SCR_047,CAMP_C,2024-01-25,3000,2739,0.913,ON TRACK,-261
SCR_016,CAMP_C,2024-01-25,4000,3969,0.99225,ON TRACK,-31
SCR_044,CAMP_C,2024-01-25,5000,4974,0.9948,ON TRACK,-26
SCR_036,CAMP_C,2024-01-25,4000,3918,0.9795,ON TRACK,-82
SCR_003,CAMP_C,2024-01-25,4000,4059,1.01475,ON TRACK,59
SCR_034,CAMP_C,2024-01-25,6000,5974,0.9956666666666667,ON TRACK,-26
SCR_018,CAMP_D,2024-01-25,5000,4685,0.937,ON TRACK,-315
SCR_006,CAMP_D,2024-01-25,3000,2738,0.9126666666666666,ON TRACK,-262
SCR_010,CAMP_D,2024-01-25,3000,2974,0.9913333333333333,ON TRACK,-26
SCR_041,CAMP_D,2024-01-25,4000,3835,0.95875,ON TRACK,-165
SCR_002,CAMP_D,2024-01-25,5000,4843,0.9686,ON TRACK,-157
SCR_047,CAMP_D,2024-01-25,4000,3645,0.91125,ON TRACK,-355
SCR_038,CAMP_D,2024-01-25,4000,3968,0.992,ON TRACK,-32
SCR_007,CAMP_D,2024-01-25,3000,3323,1.1076666666666666,OVER-DELIVERY,323
SCR_008,CAMP_D,2024-01-25,5000,4949,0.9898,ON TRACK,-51
SCR_030,CAMP_D,2024-01-25,3000,3019,1.0063333333333333,ON TRACK,19
SCR_039,CAMP_D,2024-01-25,3000,2741,0.9136666666666666,ON TRACK,-259
SCR_042,CAMP_D,2024-01-25,3000,3026,1.0086666666666666,ON TRACK,26
SCR_043,CAMP_D,2024-01-25,4000,3699,0.92475,ON TRACK,-301
SCR_048,CAMP_D,2024-01-25,4000,2210,0.5525,UNDER-DELIVERY,-1790
SCR_019,CAMP_D,2024-01-25,3000,3096,1.032,ON TRACK,96
SCR_017,CAMP_D,2024-01-25,5000,4679,0.9358,ON TRACK,-321
SCR_012,CAMP_D,2024-01-25,3000,2945,0.9816666666666667,ON TRACK,-55
SCR_049,CAMP_D,2024-01-25,5000,5075,1.015,ON TRACK,75
SCR_005,CAMP_D,2024-01-25,6000,5771,0.9618333333333333,ON TRACK,-229
SCR_016,CAMP_D,2024-01-25,4000,3742,0.9355,ON TRACK,-258
SCR_046,CAMP_E,2024-01-25,5000,4961,0.9922,ON TRACK,-39
SCR_018,CAMP_E,2024-01-25,3000,3076,1.0253333333333334,ON TRACK,76
SCR_026,CAMP_E,2024-01-25,5000,4740,0.948,ON TRACK,-260
SCR_007,CAMP_E,2024-01-25,5000,4624,0.9248,ON TRACK,-376
SCR_038,CAMP_E,2024-01-25,5000,4670,0.934,ON TRACK,-330
SCR_050,CAMP_E,2024-01-25,4000,2998,0.7495,UNDER-DELIVERY,-1002
SCR_020,CAMP_E,2024-01-25,5000,4754,0.9508,ON TRACK,-246
SCR_011,CAMP_E,2024-01-25,3000,2734,0.9113333333333333,ON TRACK,-266
SCR_014,CAMP_E,2024-01-25,5000,4918,0.9836,ON TRACK,-82
SCR_032,CAMP_E,2024-01-25,5000,4915,0.983,ON TRACK,-85
SCR_028,CAMP_E,2024-01-25,6000,5625,0.9375,ON TRACK,-375
SCR_029,CAMP_E,2024-01-25,4000,4395,1.09875,OVER-DELIVERY,395
SCR_040,CAMP_E,2024-01-25,3000,2982,0.994,ON TRACK,-18
SCR_049,CAMP_E,2024-01-25,6000,5709,0.9515,ON TRACK,-291
SCR_021,CAMP_E,2024-01-25,4000,2750,0.6875,UNDER-DELIVERY,-1250
SCR_047,CAMP_E,2024-01-25,3000,2894,0.9646666666666667,ON TRACK,-106
SCR_025,CAMP_E,2024-01-25,3000,2964,0.988,ON TRACK,-36
SCR_045,CAMP_E,2024-01-25,6000,5476,0.9126666666666666,ON TRACK,-524
SCR_013,CAMP_E,2024-01-25,3000,3063,1.021,ON TRACK,63
SCR_019,CAMP_E,2024-01-25,3000,2840,0.9466666666666667,ON TRACK,-160
SCR_026,CAMP_A,2024-01-26,3000,3001,1.0003333333333333,ON TRACK,1
SCR_003,CAMP_A,2024-01-26,6000,5960,0.9933333333333333,ON TRACK,-40
SCR_035,CAMP_A,2024-01-26,3000,3095,1.0316666666666667,ON TRACK,95
SCR_034,CAMP_A,2024-01-26,3000,1554,0.518,UNDER-DELIVERY,-1446
SCR_049,CAMP_A,2024-01-26,3000,3117,1.039,ON TRACK,117
SCR_022,CAMP_A,2024-01-26,6000,5528,0.9213333333333333,ON TRACK,-472
SCR_042,CAMP_A,2024-01-26,5000,4899,0.9798,ON TRACK,-101
SCR_002,CAMP_A,2024-01-26,3000,3068,1.0226666666666666,ON TRACK,68
SCR_005,CAMP_A,2024-01-26,5000,4577,0.9154,ON TRACK,-423
SCR_031,CAMP_A,2024-01-26,3000,2759,0.9196666666666666,ON TRACK,-241
SCR_007,CAMP_A,2024-01-26,5000,5064,1.0128,ON TRACK,64
SCR_027,CAMP_A,2024-01-26,6000,5592,0.932,ON TRACK,-408
SCR_020,CAMP_A,2024-01-26,4000,3702,0.9255,ON TRACK,-298
SCR_018,CAMP_A,2024-01-26,5000,5039,1.0078,ON TRACK,39
SCR_021,CAMP_A,2024-01-26,6000,5981,0.9968333333333333,ON TRACK,-19
SCR_023,CAMP_A,2024-01-26,4000,3983,0.99575,ON TRACK,-17
SCR_050,CAMP_A,2024-01-26,5000,5025,1.005,ON TRACK,25
SCR_006,CAMP_A,2024-01-26,4000,4669,1.16725,OVER-DELIVERY,669
SCR_036,CAMP_A,2024-01-26,3000,3055,1.0183333333333333,ON TRACK,55
SCR_016,CAMP_A,2024-01-26,4000,4022,1.0055,ON TRACK,22
SCR_014,CAMP_B,2024-01-26,5000,4975,0.995,ON TRACK,-25
SCR_045,CAMP_B,2024-01-26,3000,2815,0.9383333333333334,ON TRACK,-185
SCR_005,CAMP_B,2024-01-26,5000,4844,0.9688,ON TRACK,-156
SCR_048,CAMP_B,2024-01-26,4000,3737,0.93425,ON TRACK,-263
SCR_032,CAMP_B,2024-01-26,5000,4996,0.9992,ON TRACK,-4
SCR_004,CAMP_B,2024-01-26,3000,3071,1.0236666666666667,ON TRACK,71
SCR_050,CAMP_B,2024-01-26,3000,3078,1.026,ON TRACK,78
SCR_001,CAMP_B,2024-01-26,4000,3887,0.97175,ON TRACK,-113
SCR_044,CAMP_B,2024-01-26,6000,5552,0.9253333333333333,ON TRACK,-448
SCR_030,CAMP_B,2024-01-26,3000,2812,0.9373333333333334,ON TRACK,-188
SCR_025,CAMP_B,2024-01-26,6000,5856,0.976,ON TRACK,-144
SCR_013,CAMP_B,2024-01-26,3000,2874,0.958,ON TRACK,-126
SCR_046,CAMP_B,2024-01-26,3000,3015,1.005,ON TRACK,15
SCR_007,CAMP_B,2024-01-26,6000,5607,0.9345,ON TRACK,-393
SCR_022,CAMP_B,2024-01-26,4000,3915,0.97875,ON TRACK,-85
SCR_042,CAMP_B,2024-01-26,6000,5545,0.9241666666666667,ON TRACK,-455
SCR_034,CAMP_B,2024-01-26,3000,3103,1.0343333333333333,ON TRACK,103
SCR_033,CAMP_B,2024-01-26,4000,4741,1.18525,OVER-DELIVERY,741
SCR_021,CAMP_B,2024-01-26,5000,4895,0.979,ON TRACK,-105
SCR_040,CAMP_B,2024-01-26,5000,4953,0.9906,ON TRACK,-47
SCR_046,CAMP_C,2024-01-26,5000,4997,0.9994,ON TRACK,-3
SCR_026,CAMP_C,2024-01-26,4000,3676,0.919,ON TRACK,-324
SCR_049,CAMP_C,2024-01-26,4000,3876,0.969,ON TRACK,-124
SCR_048,CAMP_C,2024-01-26,3000,2896,0.9653333333333334,ON TRACK,-104
SCR_007,CAMP_C,2024-01-26,3000,2832,0.944,ON TRACK,-168
SCR_015,CAMP_C,2024-01-26,3000,3026,1.0086666666666666,ON TRACK,26
SCR_018,CAMP_C,2024-01-26,3000,3108,1.036,ON TRACK,108
SCR_032,CAMP_C,2024-01-26,3000,2826,0.942,ON TRACK,-174
SCR_014,CAMP_C,2024-01-26,3000,1519,0.5063333333333333,UNDER-DELIVERY,-1481
SCR_011,CAMP_C,2024-01-26,5000,4891,0.9782,ON TRACK,-109
SCR_042,CAMP_C,2024-01-26,4000,4043,1.01075,ON TRACK,43
SCR_023,CAMP_C,2024-01-26,3000,3017,1.0056666666666667,ON TRACK,17
SCR_019,CAMP_C,2024-01-26,6000,5733,0.9555,ON TRACK,-267
SCR_038,CAMP_C,2024-01-26,5000,4714,0.9428,ON TRACK,-286
SCR_001,CAMP_C,2024-01-26,6000,3803,0.6338333333333334,UNDER-DELIVERY,-2197
SCR_050,CAMP_C,2024-01-26,5000,5053,1.0106,ON TRACK,53
SCR_012,CAMP_C,2024-01-26,6000,6936,1.156,OVER-DELIVERY,936
SCR_033,CAMP_C,2024-01-26,3000,2890,0.9633333333333334,ON TRACK,-110
SCR_031,CAMP_C,2024-01-26,4000,3713,0.92825,ON TRACK,-287
SCR_024,CAMP_C,2024-01-26,6000,4316,0.7193333333333334,UNDER-DELIVERY,-1684
SCR_045,CAMP_D,2024-01-26,5000,4576,0.9152,ON TRACK,-424
SCR_028,CAMP_D,2024-01-26,5000,4629,0.9258,ON TRACK,-371
SCR_024,CAMP_D,2024-01-26,6000,6078,1.013,ON TRACK,78
SCR_014,CAMP_D,2024-01-26,5000,5180,1.036,ON TRACK,180
SCR_006,CAMP_D,2024-01-26,6000,5574,0.929,ON TRACK,-426
SCR_013,CAMP_D,2024-01-26,4000,3790,0.9475,ON TRACK,-210
SCR_025,CAMP_D,2024-01-26,4000,3789,0.94725,ON TRACK,-211
SCR_041,CAMP_D,2024-01-26,5000,2577,0.5154,UNDER-DELIVERY,-2423
SCR_007,CAMP_D,2024-01-26,5000,4630,0.926,ON TRACK,-370
SCR_018,CAMP_D,2024-01-26,6000,5795,0.9658333333333333,ON TRACK,-205
SCR_035,CAMP_D,2024-01-26,3000,1656,0.552,UNDER-DELIVERY,-1344
SCR_029,CAMP_D,2024-01-26,5000,4876,0.9752,ON TRACK,-124
SCR_034,CAMP_D,2024-01-26,4000,4010,1.0025,ON TRACK,10
SCR_012,CAMP_D,2024-01-26,4000,3742,0.9355,ON TRACK,-258
SCR_017,CAMP_D,2024-01-26,3000,2742,0.914,ON TRACK,-258
SCR_023,CAMP_D,2024-01-26,5000,4991,0.9982,ON TRACK,-9
SCR_022,CAMP_D,2024-01-26,6000,6214,1.0356666666666667,ON TRACK,214
SCR_026,CAMP_D,2024-01-26,3000,3088,1.0293333333333334,ON TRACK,88
SCR_027,CAMP_D,2024-01-26,5000,4833,0.9666,ON TRACK,-167
SCR_031,CAMP_D,2024-01-26,5000,4640,0.928,ON TRACK,-360
SCR_050,CAMP_E,2024-01-26,6000,5852,0.9753333333333334,ON TRACK,-148
SCR_013,CAMP_E,2024-01-26,5000,4827,0.9654,ON TRACK,-173
