screen_id,campaign_id,date,booked_impressions,delivered_impressions
SCR_044,CAMP_A,2024-01-17,5000,2776
SCR_009,CAMP_A,2024-01-17,5000,4776
SCR_002,CAMP_A,2024-01-17,4000,4046
SCR_031,CAMP_A,2024-01-17,4000,3675
SCR_023,CAMP_A,2024-01-17,3000,3009
SCR_020,CAMP_A,2024-01-17,5000,5040
SCR_024,CAMP_A,2024-01-17,3000,2768
SCR_039,CAMP_A,2024-01-17,4000,4082
SCR_029,CAMP_A,2024-01-17,6000,5919
SCR_032,CAMP_A,2024-01-17,6000,5543
SCR_023,CAMP_B,2024-01-17,6000,6598
SCR_025,CAMP_B,2024-01-17,5000,5096
SCR_028,CAMP_B,2024-01-17,4000,3791
SCR_014,CAMP_B,2024-01-17,6000,5514
SCR_033,CAMP_B,2024-01-17,6000,5746
SCR_015,CAMP_B,2024-01-17,3000,2921
SCR_027,CAMP_B,2024-01-17,3000,2933
SCR_008,CAMP_B,2024-01-17,3000,3345
SCR_021,CAMP_B,2024-01-17,3000,3078
SCR_043,CAMP_B,2024-01-17,4000,3482
SCR_030,CAMP_B,2024-01-17,5000,5098
SCR_041,CAMP_B,2024-01-17,6000,6113
SCR_034,CAMP_B,2024-01-17,6000,6016
SCR_009,CAMP_B,2024-01-17,5000,5070
SCR_032,CAMP_B,2024-01-17,6000,5980
SCR_024,CAMP_B,2024-01-17,6000,5858
SCR_019,CAMP_B,2024-01-17,4000,3696
SCR_003,CAMP_B,2024-01-17,5000,4700
SCR_006,CAMP_B,2024-01-17,4000,3121
SCR_011,CAMP_B,2024-01-17,3000,2740
SCR_012,CAMP_C,2024-01-17,5000,4901
SCR_025,CAMP_C,2024-01-17,3000,2742
SCR_039,CAMP_C,2024-01-17,6000,5552
SCR_044,CAMP_C,2024-01-17,6000,5753
SCR_021,CAMP_C,2024-01-17,6000,3403
SCR_010,CAMP_C,2024-01-17,5000,4656
SCR_020,CAMP_C,2024-01-17,6000,6018
SCR_040,CAMP_C,2024-01-17,6000,5903
SCR_043,CAMP_C,2024-01-17,6000,5994
SCR_007,CAMP_C,2024-01-17,6000,6126
SCR_005,CAMP_C,2024-01-17,3000,2922
SCR_034,CAMP_C,2024-01-17,6000,5735
SCR_032,CAMP_C,2024-01-17,5000,4568
SCR_030,CAMP_C,2024-01-17,3000,2872
SCR_013,CAMP_C,2024-01-17,3000,2973
SCR_019,CAMP_C,2024-01-17,6000,6649
SCR_038,CAMP_C,2024-01-17,5000,4586
SCR_048,CAMP_C,2024-01-17,4000,3977
SCR_017,CAMP_C,2024-01-17,3000,2755
SCR_018,CAMP_C,2024-01-17,5000,5418
SCR_035,CAMP_D,2024-01-17,6000,6927
SCR_021,CAMP_D,2024-01-17,5000,5077
SCR_003,CAMP_D,2024-01-17,5000,4744
SCR_030,CAMP_D,2024-01-17,6000,5955
SCR_043,CAMP_D,2024-01-17,3000,2938
SCR_028,CAMP_D,2024-01-17,5000,4743
SCR_037,CAMP_D,2024-01-17,6000,5947
SCR_033,CAMP_D,2024-01-17,3000,2955
SCR_027,CAMP_D,2024-01-17,5000,4918
SCR_018,CAMP_D,2024-01-17,6000,5730
SCR_002,CAMP_D,2024-01-17,3000,2847
SCR_031,CAMP_D,2024-01-17,5000,4900
SCR_038,CAMP_D,2024-01-17,4000,3770
SCR_040,CAMP_D,2024-01-17,6000,5887
SCR_049,CAMP_D,2024-01-17,3000,2931
SCR_025,CAMP_D,2024-01-17,4000,3750
SCR_050,CAMP_D,2024-01-17,6000,5957
SCR_036,CAMP_D,2024-01-17,6000,6026
SCR_007,CAMP_D,2024-01-17,3000,2872
SCR_026,CAMP_D,2024-01-17,4000,4028
SCR_049,CAMP_E,2024-01-17,4000,3801
SCR_020,CAMP_E,2024-01-17,6000,5800
SCR_028,CAMP_E,2024-01-17,3000,2836
SCR_027,CAMP_E,2024-01-17,3000,3043
SCR_021,CAMP_E,2024-01-17,4000,3661
SCR_005,CAMP_E,2024-01-17,6000,5503
SCR_041,CAMP_E,2024-01-17,3000,2846
SCR_014,CAMP_E,2024-01-17,3000,2888
SCR_047,CAMP_E,2024-01-17,5000,5125
SCR_018,CAMP_E,2024-01-17,6000,6024
SCR_019,CAMP_E,2024-01-17,4000,3936
SCR_011,CAMP_E,2024-01-17,3000,3053
SCR_017,CAMP_E,2024-01-17,5000,4608
SCR_016,CAMP_E,2024-01-17,3000,2852
SCR_026,CAMP_E,2024-01-17,6000,6040
SCR_037,CAMP_E,2024-01-17,6000,5543
SCR_008,CAMP_E,2024-01-17,4000,3868
SCR_010,CAMP_E,2024-01-17,5000,4586
SCR_013,CAMP_E,2024-01-17,5000,4623
SCR_001,CAMP_E,2024-01-17,6000,5652
SCR_018,CAMP_A,2024-01-18,4000,3842
SCR_010,CAMP_A,2024-01-18,6000,6175
SCR_024,CAMP_A,2024-01-18,5000,5875
SCR_031,CAMP_A,2024-01-18,4000,4086
SCR_046,CAMP_A,2024-01-18,4000,3968
SCR_048,CAMP_A,2024-01-18,6000,5673
SCR_020,CAMP_A,2024-01-18,3000,3096
SCR_002,CAMP_A,2024-01-18,6000,6182
SCR_042,CAMP_A,2024-01-18,5000,5119
SCR_039,CAMP_A,2024-01-18,3000,3002
SCR_003,CAMP_A,2024-01-18,3000,2964
SCR_004,CAMP_A,2024-01-18,5000,4567
SCR_016,CAMP_A,2024-01-18,3000,2801
SCR_017,CAMP_A,2024-01-18,6000,5566
SCR_036,CAMP_A,2024-01-18,6000,5698
SCR_025,CAMP_A,2024-01-18,3000,3284
SCR_044,CAMP_A,2024-01-18,4000,3996
SCR_045,CAMP_A,2024-01-18,5000,5117
SCR_008,CAMP_A,2024-01-18,4000,3997
SCR_050,CAMP_A,2024-01-18,5000,4679
SCR_027,CAMP_B,2024-01-18,6000,5576
SCR_024,CAMP_B,2024-01-18,5000,4918
SCR_012,CAMP_B,2024-01-18,3000,2899
SCR_026,CAMP_B,2024-01-18,6000,5845
SCR_025,CAMP_B,2024-01-18,4000,3739
SCR_037,CAMP_B,2024-01-18,5000,4871
SCR_015,CAMP_B,2024-01-18,4000,3747
SCR_002,CAMP_B,2024-01-18,4000,3787
SCR_043,CAMP_B,2024-01-18,4000,3852
SCR_036,CAMP_B,2024-01-18,4000,3483
SCR_040,CAMP_B,2024-01-18,4000,4111
SCR_044,CAMP_B,2024-01-18,5000,4970
SCR_006,CAMP_B,2024-01-18,3000,1651
SCR_030,CAMP_B,2024-01-18,5000,4808
SCR_013,CAMP_B,2024-01-18,4000,4008
SCR_017,CAMP_B,2024-01-18,5000,3558
SCR_011,CAMP_B,2024-01-18,3000,2821
SCR_004,CAMP_B,2024-01-18,5000,5160
SCR_047,CAMP_B,2024-01-18,3000,2075
SCR_020,CAMP_B,2024-01-18,6000,5767
SCR_024,CAMP_C,2024-01-18,5000,2742
SCR_009,CAMP_C,2024-01-18,5000,5152
SCR_036,CAMP_C,2024-01-18,5000,4721
SCR_003,CAMP_C,2024-01-18,5000,4833
SCR_038,CAMP_C,2024-01-18,4000,4157
SCR_012,CAMP_C,2024-01-18,4000,4119
SCR_017,CAMP_C,2024-01-18,6000,3338
SCR_011,CAMP_C,2024-01-18,4000,3884
SCR_033,CAMP_C,2024-01-18,4000,3866
SCR_032,CAMP_C,2024-01-18,6000,3812
SCR_022,CAMP_C,2024-01-18,6000,5547
SCR_030,CAMP_C,2024-01-18,4000,3688
SCR_049,CAMP_C,2024-01-18,5000,4659
SCR_006,CAMP_C,2024-01-18,5000,4981
SCR_021,CAMP_C,2024-01-18,4000,4145
SCR_034,CAMP_C,2024-01-18,4000,3679
SCR_028,CAMP_C,2024-01-18,6000,6152
SCR_010,CAMP_C,2024-01-18,3000,3112
SCR_044,CAMP_C,2024-01-18,3000,2960
SCR_004,CAMP_C,2024-01-18,3000,2789
SCR_006,CAMP_D,2024-01-18,3000,2943
SCR_030,CAMP_D,2024-01-18,6000,6574
SCR_046,CAMP_D,2024-01-18,4000,4090
SCR_043,CAMP_D,2024-01-18,3000,1737
SCR_031,CAMP_D,2024-01-18,6000,5682
SCR_049,CAMP_D,2024-01-18,4000,3895
SCR_041,CAMP_D,2024-01-18,6000,6178
SCR_018,CAMP_D,2024-01-18,4000,3689
SCR_039,CAMP_D,2024-01-18,5000,4868
SCR_001,CAMP_D,2024-01-18,6000,5899
SCR_022,CAMP_D,2024-01-18,6000,6714
SCR_003,CAMP_D,2024-01-18,5000,4832
SCR_029,CAMP_D,2024-01-18,6000,6791
SCR_021,CAMP_D,2024-01-18,6000,5965
SCR_009,CAMP_D,2024-01-18,4000,3914
SCR_014,CAMP_D,2024-01-18,3000,2900
SCR_004,CAMP_D,2024-01-18,6000,6227
SCR_019,CAMP_D,2024-01-18,5000,4890
SCR_037,CAMP_D,2024-01-18,5000,4908
SCR_026,CAMP_D,2024-01-18,3000,2929
SCR_027,CAMP_E,2024-01-18,5000,5020
SCR_007,CAMP_E,2024-01-18,6000,5666
SCR_030,CAMP_E,2024-01-18,4000,3680
SCR_043,CAMP_E,2024-01-18,5000,4619
SCR_037,CAMP_E,2024-01-18,3000,1633
SCR_017,CAMP_E,2024-01-18,4000,3879
SCR_023,CAMP_E,2024-01-18,6000,6213
SCR_045,CAMP_E,2024-01-18,6000,6094
SCR_038,CAMP_E,2024-01-18,5000,5176
SCR_006,CAMP_E,2024-01-18,6000,5528
SCR_033,CAMP_E,2024-01-18,4000,2170
SCR_002,CAMP_E,2024-01-18,3000,2803
SCR_008,CAMP_E,2024-01-18,3000,2982
SCR_048,CAMP_E,2024-01-18,4000,3965
SCR_012,CAMP_E,2024-01-18,4000,4671
SCR_036,CAMP_E,2024-01-18,4000,3651
SCR_026,CAMP_E,2024-01-18,4000,4024
SCR_003,CAMP_E,2024-01-18,6000,5827
SCR_041,CAMP_E,2024-01-18,6000,5617
SCR_014,CAMP_E,2024-01-18,6000,3017
SCR_041,CAMP_A,2024-01-19,5000,4724
SCR_046,CAMP_A,2024-01-19,6000,5551
SCR_028,CAMP_A,2024-01-19,5000,4833
SCR_027,CAMP_A,2024-01-19,4000,3739
SCR_032,CAMP_A,2024-01-19,5000,4879
SCR_038,CAMP_A,2024-01-19,5000,5104
SCR_039,CAMP_A,2024-01-19,6000,5688
SCR_036,CAMP_A,2024-01-19,6000,6109
SCR_019,CAMP_A,2024-01-19,5000,5069
SCR_003,CAMP_A,2024-01-19,4000,3786
SCR_049,CAMP_A,2024-01-19,3000,2780
SCR_026,CAMP_A,2024-01-19,4000,3895
SCR_040,CAMP_A,2024-01-19,6000,5845
SCR_033,CAMP_A,2024-01-19,4000,3664
SCR_045,CAMP_A,2024-01-19,3000,2831
SCR_015,CAMP_A,2024-01-19,4000,4086
SCR_004,CAMP_A,2024-01-19,3000,2861
SCR_002,CAMP_A,2024-01-19,3000,2777
SCR_048,CAMP_A,2024-01-19,4000,4156
SCR_042,CAMP_A,2024-01-19,5000,5050
SCR_036,CAMP_B,2024-01-19,3000,3085
SCR_018,CAMP_B,2024-01-19,4000,4008
SCR_010,CAMP_B,2024-01-19,6000,5537
SCR_045,CAMP_B,2024-01-19,5000,4639
SCR_033,CAMP_B,2024-01-19,4000,3856
SCR_039,CAMP_B,2024-01-19,3000,3045
SCR_043,CAMP_B,2024-01-19,5000,4661
SCR_007,CAMP_B,2024-01-19,5000,5040
SCR_004,CAMP_B,2024-01-19,5000,4709
SCR_029,CAMP_B,2024-01-19,6000,5567
SCR_030,CAMP_B,2024-01-19,6000,5779
SCR_008,CAMP_B,2024-01-19,6000,5862
SCR_044,CAMP_B,2024-01-19,5000,4837
SCR_038,CAMP_B,2024-01-19,3000,2931
SCR_050,CAMP_B,2024-01-19,3000,3312
SCR_003,CAMP_B,2024-01-19,4000,3844
SCR_046,CAMP_B,2024-01-19,3000,2980
SCR_037,CAMP_B,2024-01-19,3000,3112
SCR_011,CAMP_B,2024-01-19,5000,5125
SCR_021,CAMP_B,2024-01-19,5000,4753
SCR_023,CAMP_C,2024-01-19,4000,3921
SCR_001,CAMP_C,2024-01-19,4000,4549
SCR_018,CAMP_C,2024-01-19,5000,4654
SCR_034,CAMP_C,2024-01-19,3000,2940
SCR_040,CAMP_C,2024-01-19,5000,5053
SCR_010,CAMP_C,2024-01-19,6000,5546
SCR_026,CAMP_C,2024-01-19,3000,2831
SCR_029,CAMP_C,2024-01-19,5000,5041
SCR_042,CAMP_C,2024-01-19,3000,2953
SCR_014,CAMP_C,2024-01-19,3000,3113
SCR_035,CAMP_C,2024-01-19,4000,3787
SCR_043,CAMP_C,2024-01-19,4000,3910
SCR_050,CAMP_C,2024-01-19,4000,4529
SCR_044,CAMP_C,2024-01-19,4000,3827
SCR_013,CAMP_C,2024-01-19,3000,2896
SCR_020,CAMP_C,2024-01-19,6000,6412
SCR_006,CAMP_C,2024-01-19,4000,3872
SCR_003,CAMP_C,2024-01-19,5000,4811
SCR_022,CAMP_C,2024-01-19,6000,5915
SCR_036,CAMP_C,2024-01-19,6000,5997
SCR_032,CAMP_D,2024-01-19,3000,2889
SCR_047,CAMP_D,2024-01-19,3000,2842
SCR_027,CAMP_D,2024-01-19,4000,4410
SCR_011,CAMP_D,2024-01-19,5000,4865
SCR_010,CAMP_D,2024-01-19,4000,3946
SCR_033,CAMP_D,2024-01-19,3000,2849
SCR_009,CAMP_D,2024-01-19,5000,5082
SCR_050,CAMP_D,2024-01-19,6000,4248
SCR_030,CAMP_D,2024-01-19,3000,2892
SCR_044,CAMP_D,2024-01-19,5000,5135
SCR_045,CAMP_D,2024-01-19,6000,6021
SCR_034,CAMP_D,2024-01-19,4000,3902
SCR_008,CAMP_D,2024-01-19,6000,5980
SCR_014,CAMP_D,2024-01-19,4000,3809
SCR_042,CAMP_D,2024-01-19,6000,6162
SCR_031,CAMP_D,2024-01-19,5000,5172
SCR_003,CAMP_D,2024-01-19,6000,5963
SCR_049,CAMP_D,2024-01-19,4000,3937
SCR_024,CAMP_D,2024-01-19,5000,4630
SCR_036,CAMP_D,2024-01-19,3000,2971
SCR_037,CAMP_E,2024-01-19,3000,3094
SCR_049,CAMP_E,2024-01-19,5000,4819
SCR_004,CAMP_E,2024-01-19,5000,4609
SCR_050,CAMP_E,2024-01-19,3000,2841
SCR_034,CAMP_E,2024-01-19,4000,3686
SCR_013,CAMP_E,2024-01-19,5000,4991
SCR_031,CAMP_E,2024-01-19,3000,2856
SCR_033,CAMP_E,2024-01-19,3000,2846
SCR_002,CAMP_E,2024-01-19,3000,2891
SCR_008,CAMP_E,2024-01-19,5000,5162
SCR_035,CAMP_E,2024-01-19,3000,1773
SCR_012,CAMP_E,2024-01-19,4000,4031
SCR_042,CAMP_E,2024-01-19,6000,5670
SCR_018,CAMP_E,2024-01-19,5000,4814
SCR_014,CAMP_E,2024-01-19,6000,4444
SCR_016,CAMP_E,2024-01-19,3000,3105
SCR_029,CAMP_E,2024-01-19,3000,2946
SCR_006,CAMP_E,2024-01-19,4000,3851
SCR_021,CAMP_E,2024-01-19,3000,2925
SCR_045,CAMP_E,2024-01-19,4000,4152
SCR_016,CAMP_A,2024-01-20,5000,3904
SCR_035,CAMP_A,2024-01-20,3000,2884
SCR_028,CAMP_A,2024-01-20,3000,3012
SCR_036,CAMP_A,2024-01-20,5000,4687
SCR_029,CAMP_A,2024-01-20,5000,5164
SCR_003,CAMP_A,2024-01-20,5000,5010
SCR_001,CAMP_A,2024-01-20,5000,5188
SCR_030,CAMP_A,2024-01-20,5000,5173
SCR_040,CAMP_A,2024-01-20,5000,3814
SCR_019,CAMP_A,2024-01-20,3000,2731
SCR_011,CAMP_A,2024-01-20,3000,2891
SCR_044,CAMP_A,2024-01-20,6000,5879
SCR_004,CAMP_A,2024-01-20,3000,3078
SCR_031,CAMP_A,2024-01-20,6000,5735
SCR_018,CAMP_A,2024-01-20,6000,5739
SCR_017,CAMP_A,2024-01-20,4000,4062
SCR_025,CAMP_A,2024-01-20,3000,2874
SCR_023,CAMP_A,2024-01-20,4000,3755
SCR_014,CAMP_A,2024-01-20,3000,2995
SCR_041,CAMP_A,2024-01-20,5000,5080
SCR_041,CAMP_B,2024-01-20,4000,3934
SCR_020,CAMP_B,2024-01-20,4000,2194
SCR_046,CAMP_B,2024-01-20,3000,3094
SCR_015,CAMP_B,2024-01-20,4000,4019
SCR_047,CAMP_B,2024-01-20,5000,4990
SCR_032,CAMP_B,2024-01-20,5000,5124
SCR_024,CAMP_B,2024-01-20,3000,2979
SCR_003,CAMP_B,2024-01-20,3000,2855
SCR_018,CAMP_B,2024-01-20,6000,5990
SCR_045,CAMP_B,2024-01-20,6000,5863
SCR_039,CAMP_B,2024-01-20,3000,2817
SCR_014,CAMP_B,2024-01-20,5000,4896
SCR_001,CAMP_B,2024-01-20,5000,2869
SCR_013,CAMP_B,2024-01-20,3000,3044
SCR_026,CAMP_B,2024-01-20,4000,3860
SCR_008,CAMP_B,2024-01-20,3000,2806
SCR_042,CAMP_B,2024-01-20,5000,4956
SCR_033,CAMP_B,2024-01-20,3000,1992
SCR_050,CAMP_B,2024-01-20,3000,2974
SCR_006,CAMP_B,2024-01-20,5000,4710
SCR_031,CAMP_C,2024-01-20,3000,2754
SCR_016,CAMP_C,2024-01-20,6000,4392
SCR_022,CAMP_C,2024-01-20,6000,4544
SCR_004,CAMP_C,2024-01-20,3000,2878
SCR_048,CAMP_C,2024-01-20,3000,2890
SCR_034,CAMP_C,2024-01-20,3000,2911
SCR_049,CAMP_C,2024-01-20,6000,5942
SCR_005,CAMP_C,2024-01-20,5000,4989
SCR_039,CAMP_C,2024-01-20,3000,2857
SCR_040,CAMP_C,2024-01-20,4000,4246
SCR_029,CAMP_C,2024-01-20,3000,3057
SCR_007,CAMP_C,2024-01-20,4000,3773
SCR_041,CAMP_C,2024-01-20,6000,5944
SCR_008,CAMP_C,2024-01-20,4000,4054
SCR_006,CAMP_C,2024-01-20,3000,2957
SCR_047,CAMP_C,2024-01-20,5000,5125
SCR_003,CAMP_C,2024-01-20,4000,3800
SCR_025,CAMP_C,2024-01-20,5000,5180
SCR_021,CAMP_C,2024-01-20,4000,2770
SCR_038,CAMP_C,2024-01-20,3000,2806
SCR_013,CAMP_D,2024-01-20,3000,3088
SCR_041,CAMP_D,2024-01-20,4000,3882
SCR_050,CAMP_D,2024-01-20,4000,4021
SCR_005,CAMP_D,2024-01-20,5000,4794
SCR_022,CAMP_D,2024-01-20,6000,6232
SCR_048,CAMP_D,2024-01-20,5000,3179
SCR_043,CAMP_D,2024-01-20,3000,2901
SCR_031,CAMP_D,2024-01-20,5000,2556
SCR_030,CAMP_D,2024-01-20,4000,3753
SCR_039,CAMP_D,2024-01-20,5000,4770
SCR_046,CAMP_D,2024-01-20,4000,3651
SCR_038,CAMP_D,2024-01-20,5000,4563
SCR_037,CAMP_D,2024-01-20,4000,4049
SCR_040,CAMP_D,2024-01-20,3000,2811
SCR_020,CAMP_D,2024-01-20,6000,6091
SCR_027,CAMP_D,2024-01-20,4000,4148
SCR_049,CAMP_D,2024-01-20,6000,5510
SCR_011,CAMP_D,2024-01-20,4000,3708
SCR_007,CAMP_D,2024-01-20,4000,3836
SCR_015,CAMP_D,2024-01-20,5000,4829
SCR_041,CAMP_E,2024-01-20,3000,2881
SCR_016,CAMP_E,2024-01-20,5000,4851
SCR_003,CAMP_E,2024-01-20,5000,4891
SCR_040,CAMP_E,2024-01-20,6000,5845
SCR_038,CAMP_E,2024-01-20,5000,4964
SCR_013,CAMP_E,2024-01-20,3000,3079
SCR_035,CAMP_E,2024-01-20,6000,5768
SCR_019,CAMP_E,2024-01-20,5000,4795
SCR_010,CAMP_E,2024-01-20,4000,3834
SCR_021,CAMP_E,2024-01-20,3000,2762
SCR_049,CAMP_E,2024-01-20,6000,5639
SCR_004,CAMP_E,2024-01-20,3000,2972
SCR_018,CAMP_E,2024-01-20,6000,5797
SCR_009,CAMP_E,2024-01-20,5000,4756
SCR_033,CAMP_E,2024-01-20,6000,4007
SCR_032,CAMP_E,2024-01-20,5000,4783
SCR_014,CAMP_E,2024-01-20,3000,2925
SCR_006,CAMP_E,2024-01-20,3000,3091
SCR_031,CAMP_E,2024-01-20,3000,3331
SCR_026,CAMP_E,2024-01-20,4000,3991
SCR_017,CAMP_A,2024-01-21,6000,6024
SCR_020,CAMP_A,2024-01-21,4000,3908
SCR_048,CAMP_A,2024-01-21,6000,5819
SCR_044,CAMP_A,2024-01-21,3000,2803
SCR_018,CAMP_A,2024-01-21,6000,5810
SCR_013,CAMP_A,2024-01-21,3000,2955
SCR_039,CAMP_A,2024-01-21,4000,4023
SCR_009,CAMP_A,2024-01-21,6000,6110
SCR_035,CAMP_A,2024-01-21,5000,4826
SCR_050,CAMP_A,2024-01-21,6000,5998
SCR_001,CAMP_A,2024-01-21,5000,4565
SCR_049,CAMP_A,2024-01-21,3000,2789
SCR_019,CAMP_A,2024-01-21,5000,5069
SCR_023,CAMP_A,2024-01-21,6000,5619
SCR_026,CAMP_A,2024-01-21,6000,3881
SCR_036,CAMP_A,2024-01-21,6000,6838
SCR_040,CAMP_A,2024-01-21,6000,5697
SCR_031,CAMP_A,2024-01-21,4000,4549
SCR_010,CAMP_A,2024-01-21,3000,2965
SCR_028,CAMP_A,2024-01-21,3000,2757
SCR_025,CAMP_B,2024-01-21,6000,5513
SCR_019,CAMP_B,2024-01-21,4000,3746
SCR_014,CAMP_B,2024-01-21,6000,5978
SCR_015,CAMP_B,2024-01-21,4000,4128
SCR_049,CAMP_B,2024-01-21,4000,3996
SCR_043,CAMP_B,2024-01-21,5000,5194
SCR_034,CAMP_B,2024-01-21,6000,3910
SCR_005,CAMP_B,2024-01-21,4000,4113
SCR_030,CAMP_B,2024-01-21,6000,5909
SCR_004,CAMP_B,2024-01-21,3000,3073
SCR_024,CAMP_B,2024-01-21,6000,6117
SCR_044,CAMP_B,2024-01-21,5000,5085
SCR_001,CAMP_B,2024-01-21,4000,3733
SCR_011,CAMP_B,2024-01-21,6000,6170
SCR_021,CAMP_B,2024-01-21,4000,3689
SCR_027,CAMP_B,2024-01-21,3000,3069
SCR_026,CAMP_B,2024-01-21,5000,4899
SCR_037,CAMP_B,2024-01-21,3000,3011
SCR_008,CAMP_B,2024-01-21,4000,3853
SCR_045,CAMP_B,2024-01-21,3000,2759
SCR_007,CAMP_C,2024-01-21,3000,3006
SCR_033,CAMP_C,2024-01-21,4000,4029
SCR_021,CAMP_C,2024-01-21,6000,5524
SCR_027,CAMP_C,2024-01-21,4000,3867
SCR_029,CAMP_C,2024-01-21,6000,6116
SCR_011,CAMP_C,2024-01-21,4000,3955
SCR_017,CAMP_C,2024-01-21,4000,3918
SCR_014,CAMP_C,2024-01-21,6000,5983
SCR_049,CAMP_C,2024-01-21,3000,2789
SCR_003,CAMP_C,2024-01-21,5000,5014
SCR_030,CAMP_C,2024-01-21,4000,3664
SCR_002,CAMP_C,2024-01-21,3000,2850
SCR_005,CAMP_C,2024-01-21,3000,2748
SCR_040,CAMP_C,2024-01-21,6000,6184
SCR_025,CAMP_C,2024-01-21,5000,4679
SCR_022,CAMP_C,2024-01-21,3000,3115
SCR_026,CAMP_C,2024-01-21,5000,4991
SCR_013,CAMP_C,2024-01-21,3000,3074
SCR_034,CAMP_C,2024-01-21,4000,3662
SCR_039,CAMP_C,2024-01-21,3000,2855
SCR_041,CAMP_D,2024-01-21,6000,5973
SCR_013,CAMP_D,2024-01-21,5000,4789
SCR_040,CAMP_D,2024-01-21,3000,2890
SCR_014,CAMP_D,2024-01-21,6000,5539
SCR_035,CAMP_D,2024-01-21,4000,3689
SCR_026,CAMP_D,2024-01-21,5000,5002
SCR_028,CAMP_D,2024-01-21,4000,3970
SCR_008,CAMP_D,2024-01-21,5000,4983
SCR_015,CAMP_D,2024-01-21,3000,2967
SCR_047,CAMP_D,2024-01-21,6000,5959
SCR_007,CAMP_D,2024-01-21,4000,4006
SCR_023,CAMP_D,2024-01-21,3000,2970
SCR_021,CAMP_D,2024-01-21,3000,3017
SCR_012,CAMP_D,2024-01-21,4000,3671
SCR_001,CAMP_D,2024-01-21,5000,4681
SCR_045,CAMP_D,2024-01-21,6000,5489
SCR_038,CAMP_D,2024-01-21,6000,5716
SCR_036,CAMP_D,2024-01-21,5000,5061
SCR_025,CAMP_D,2024-01-21,3000,3111
SCR_048,CAMP_D,2024-01-21,5000,4698
SCR_047,CAMP_E,2024-01-21,4000,3507
SCR_022,CAMP_E,2024-01-21,4000,3730
SCR_049,CAMP_E,2024-01-21,4000,3680
SCR_016,CAMP_E,2024-01-21,6000,6022
SCR_014,CAMP_E,2024-01-21,4000,3955
SCR_035,CAMP_E,2024-01-21,5000,4841
SCR_004,CAMP_E,2024-01-21,4000,4046
SCR_043,CAMP_E,2024-01-21,3000,2870
SCR_050,CAMP_E,2024-01-21,6000,5804
SCR_015,CAMP_E,2024-01-21,6000,6099
SCR_039,CAMP_E,2024-01-21,6000,3869
SCR_025,CAMP_E,2024-01-21,3000,3089
SCR_034,CAMP_E,2024-01-21,4000,3731
SCR_021,CAMP_E,2024-01-21,6000,5813
SCR_012,CAMP_E,2024-01-21,6000,5835
SCR_029,CAMP_E,2024-01-21,5000,4855
SCR_001,CAMP_E,2024-01-21,4000,3642
SCR_005,CAMP_E,2024-01-21,5000,5151
SCR_032,CAMP_E,2024-01-21,6000,5751
SCR_003,CAMP_E,2024-01-21,6000,6230
SCR_005,CAMP_A,2024-01-22,3000,2870
SCR_027,CAMP_A,2024-01-22,3000,2981
SCR_003,CAMP_A,2024-01-22,5000,5163
SCR_008,CAMP_A,2024-01-22,4000,3953
SCR_025,CAMP_A,2024-01-22,4000,3171
SCR_037,CAMP_A,2024-01-22,6000,5917
SCR_011,CAMP_A,2024-01-22,3000,2803
SCR_013,CAMP_A,2024-01-22,6000,5792
SCR_028,CAMP_A,2024-01-22,5000,4896
SCR_017,CAMP_A,2024-01-22,6000,6032
SCR_023,CAMP_A,2024-01-22,3000,3420
SCR_033,CAMP_A,2024-01-22,5000,4724
SCR_032,CAMP_A,2024-01-22,4000,3846
SCR_024,CAMP_A,2024-01-22,5000,2819
SCR_004,CAMP_A,2024-01-22,6000,3159
SCR_046,CAMP_A,2024-01-22,6000,5970
SCR_042,CAMP_A,2024-01-22,6000,5752
SCR_016,CAMP_A,2024-01-22,4000,3734
SCR_039,CAMP_A,2024-01-22,3000,3047
SCR_038,CAMP_A,2024-01-22,4000,4029
SCR_049,CAMP_B,2024-01-22,4000,3989
SCR_013,CAMP_B,2024-01-22,3000,1803
SCR_017,CAMP_B,2024-01-22,3000,3037
SCR_027,CAMP_B,2024-01-22,3000,3399
SCR_029,CAMP_B,2024-01-22,3000,2932
SCR_041,CAMP_B,2024-01-22,5000,4857
SCR_040,CAMP_B,2024-01-22,5000,4768
SCR_007,CAMP_B,2024-01-22,5000,5080
SCR_045,CAMP_B,2024-01-22,5000,4795
SCR_011,CAMP_B,2024-01-22,3000,3070
SCR_006,CAMP_B,2024-01-22,3000,2492
SCR_019,CAMP_B,2024-01-22,6000,6152
SCR_044,CAMP_B,2024-01-22,4000,2186
SCR_025,CAMP_B,2024-01-22,5000,5038
SCR_008,CAMP_B,2024-01-22,4000,3961
SCR_018,CAMP_B,2024-01-22,6000,5974
SCR_005,CAMP_B,2024-01-22,3000,3103
SCR_022,CAMP_B,2024-01-22,5000,3184
SCR_002,CAMP_B,2024-01-22,3000,3016
SCR_039,CAMP_B,2024-01-22,6000,5837
SCR_048,CAMP_C,2024-01-22,6000,5808
SCR_040,CAMP_C,2024-01-22,3000,2940
SCR_006,CAMP_C,2024-01-22,4000,4031
SCR_023,CAMP_C,2024-01-22,3000,3597
SCR_028,CAMP_C,2024-01-22,3000,3092
SCR_031,CAMP_C,2024-01-22,6000,5631
SCR_043,CAMP_C,2024-01-22,5000,5168
